stateFP,state,maptype,countyFP,county,district,dem_CountySplitValue,rep_CountySplitValue
stateFP,state,current,48001,"Anderson County, Texas",5,1.0,1.0
stateFP,state,current,22045,"Iberia Parish, Louisiana",3,1.0,1.0
stateFP,state,current,47037,"Davidson County, Tennessee",5,1.0,1.0
stateFP,state,current,1065,"Hale County, Alabama",7,1.0,1.0
stateFP,state,current,54027,"Hampshire County, West Virginia",2,1.0,1.0
stateFP,state,current,16039,"Elmore County, Idaho",2,1.0,1.0
stateFP,state,current,13285,"Troup County, Georgia",3,1.0,1.0
stateFP,state,current,13103,"Effingham County, Georgia",12,0.37987454746614385,0.39529678728061174
stateFP,state,current,26065,"Ingham County, Michigan",8,1.0,1.0
stateFP,state,current,31139,"Pierce County, Nebraska",3,1.0,1.0
stateFP,state,current,12089,"Nassau County, Florida",4,1.0,1.0
stateFP,state,current,49001,"Beaver County, Utah",2,1.0,1.0
stateFP,state,current,20195,"Trego County, Kansas",1,1.0,1.0
stateFP,state,current,39035,"Cuyahoga County, Ohio",7,7.994419898775525e-06,1.4137319010285897e-05
stateFP,state,current,17045,"Edgar County, Illinois",15,1.0,1.0
stateFP,state,current,21157,"Marshall County, Kentucky",1,1.0,1.0
stateFP,state,current,26105,"Mason County, Michigan",2,0.7159299253820378,0.6861387502792227
stateFP,state,current,17053,"Ford County, Illinois",15,0.4558842717002302,0.45555926472921754
stateFP,state,current,41061,"Union County, Oregon",2,1.0,1.0
stateFP,state,current,29079,"Grundy County, Missouri",6,1.0,1.0
stateFP,state,current,21189,"Owsley County, Kentucky",5,1.0,1.0
stateFP,state,current,18163,"Vanderburgh County, Indiana",8,1.0,1.0
stateFP,state,current,22051,"Jefferson Parish, Louisiana",2,0.5131418446251388,0.3521714716538901
stateFP,state,current,47135,"Perry County, Tennessee",7,1.0,1.0
stateFP,state,current,36091,"Saratoga County, New York",21,0.37048012738475655,0.4259289915757537
stateFP,state,current,34041,"Warren County, New Jersey",5,0.6173801011454171,0.6529158502387655
stateFP,state,current,49035,"Salt Lake County, Utah",3,0.16798323740315263,0.23285404753412792
stateFP,state,current,25025,"Suffolk County, Massachusetts",5,0.06787549553943913,0.19688049190866178
stateFP,state,current,40115,"Ottawa County, Oklahoma",2,1.0,1.0
stateFP,state,current,53043,"Lincoln County, Washington",5,1.0,1.0
stateFP,state,current,6013,"Contra Costa County, California",13,3.302691323282256e-05,6.13964094852534e-05
stateFP,state,current,48457,"Tyler County, Texas",36,1.0,1.0
stateFP,state,current,45015,"Berkeley County, South Carolina",6,0.20072275554721558,0.21952746905564688
stateFP,state,current,20159,"Rice County, Kansas",1,1.0,1.0
stateFP,state,current,40069,"Johnston County, Oklahoma",2,1.0,1.0
stateFP,state,current,8001,"Adams County, Colorado",1,7.503939999647354e-05,8.718997889998967e-05
stateFP,state,current,31013,"Box Butte County, Nebraska",3,1.0,1.0
stateFP,state,current,13075,"Cook County, Georgia",8,1.0,1.0
stateFP,state,current,6031,"Kings County, California",21,1.0,1.0
stateFP,state,current,17111,"McHenry County, Illinois",16,2.488581032651684e-05,3.6777449699926925e-05
stateFP,state,current,27079,"Le Sueur County, Minnesota",1,1.0,1.0
stateFP,state,current,27141,"Sherburne County, Minnesota",6,1.0,1.0
stateFP,state,current,34035,"Somerset County, New Jersey",7,0.6991656506581555,0.807319527143212
stateFP,state,current,4021,"Pinal County, Arizona",3,0.008527836005540352,0.00859911444030568
stateFP,state,current,55063,"La Crosse County, Wisconsin",3,1.0,1.0
stateFP,state,current,19035,"Cherokee County, Iowa",4,1.0,1.0
stateFP,state,current,51840,"Winchester city, Virginia",10,1.0,1.0
stateFP,state,current,51113,"Madison County, Virginia",5,1.0,1.0
stateFP,state,current,47065,"Hamilton County, Tennessee",3,1.0,1.0
stateFP,state,current,55095,"Polk County, Wisconsin",7,1.0,1.0
stateFP,state,current,37127,"Nash County, North Carolina",2,1.0,1.0
stateFP,state,current,40035,"Craig County, Oklahoma",2,1.0,1.0
stateFP,state,current,55055,"Jefferson County, Wisconsin",5,1.0,1.0
stateFP,state,current,47107,"McMinn County, Tennessee",3,1.0,1.0
stateFP,state,current,53053,"Pierce County, Washington",9,0.033484369228974305,0.02705197667929709
stateFP,state,current,42061,"Huntingdon County, Pennsylvania",5,0.71913914318441,0.6938398357948917
stateFP,state,current,17043,"DuPage County, Illinois",14,0.013403014511421363,0.017588789919674108
stateFP,state,current,4015,"Mohave County, Arizona",1,0.005355994047222266,0.0023221707623497624
stateFP,state,current,27147,"Steele County, Minnesota",1,1.0,1.0
stateFP,state,current,37167,"Stanly County, North Carolina",8,1.0,1.0
stateFP,state,current,36077,"Otsego County, New York",19,1.0,1.0
stateFP,state,current,17201,"Winnebago County, Illinois",16,0.6415673313766747,0.7370496949245511
stateFP,state,current,47059,"Greene County, Tennessee",1,1.0,1.0
stateFP,state,current,48307,"McCulloch County, Texas",11,1.0,1.0
stateFP,state,current,29169,"Pulaski County, Missouri",4,1.0,1.0
stateFP,state,current,21055,"Crittenden County, Kentucky",1,1.0,1.0
stateFP,state,current,29021,"Buchanan County, Missouri",6,1.0,1.0
stateFP,state,current,26099,"Macomb County, Michigan",9,0.6281987699478275,0.5733310897398508
stateFP,state,current,20041,"Dickinson County, Kansas",1,1.0,1.0
stateFP,state,current,55089,"Ozaukee County, Wisconsin",6,1.0,1.0
stateFP,state,current,19177,"Van Buren County, Iowa",2,1.0,1.0
stateFP,state,current,13199,"Meriwether County, Georgia",3,1.0,1.0
stateFP,state,current,47025,"Claiborne County, Tennessee",2,1.0,1.0
stateFP,state,current,47099,"Lawrence County, Tennessee",7,1.0,1.0
stateFP,state,current,55071,"Manitowoc County, Wisconsin",6,1.0,1.0
stateFP,state,current,5019,"Clark County, Arkansas",4,1.0,1.0
stateFP,state,current,26007,"Alpena County, Michigan",1,1.0,1.0
stateFP,state,current,54085,"Ritchie County, West Virginia",1,1.0,1.0
stateFP,state,current,39131,"Pike County, Ohio",2,1.0,1.0
stateFP,state,current,33011,"Hillsborough County, New Hampshire",1,0.4477119872251296,0.41253362532905435
stateFP,state,current,29163,"Pike County, Missouri",6,1.0,1.0
stateFP,state,current,39171,"Williams County, Ohio",5,1.0,1.0
stateFP,state,current,42129,"Westmoreland County, Pennsylvania",18,0.6481509263206893,0.6563813848661898
stateFP,state,current,26155,"Shiawassee County, Michigan",4,1.0,1.0
stateFP,state,current,48237,"Jack County, Texas",13,1.0,1.0
stateFP,state,current,6073,"San Diego County, California",51,0.15933418503696803,0.11281395774211424
stateFP,state,current,37149,"Polk County, North Carolina",10,1.0,1.0
stateFP,state,current,6037,"Los Angeles County, California",29,0.0515914951497295,0.06569429929435026
stateFP,state,current,28119,"Quitman County, Mississippi",2,1.0,1.0
stateFP,state,current,5035,"Crittenden County, Arkansas",1,1.0,1.0
stateFP,state,current,16055,"Kootenai County, Idaho",1,1.0,1.0
stateFP,state,current,13301,"Warren County, Georgia",10,1.0,1.0
stateFP,state,current,48403,"Sabine County, Texas",1,1.0,1.0
stateFP,state,current,45085,"Sumter County, South Carolina",5,0.8502789389602421,0.8700722292148794
stateFP,state,current,29157,"Perry County, Missouri",8,1.0,1.0
stateFP,state,current,36055,"Monroe County, New York",25,0.9735147649804463,0.9524363407622144
stateFP,state,current,16067,"Minidoka County, Idaho",2,1.0,1.0
stateFP,state,current,13291,"Union County, Georgia",9,1.0,1.0
stateFP,state,current,24037,"St. Mary's County, Maryland",5,1.0,1.0
stateFP,state,current,17093,"Kendall County, Illinois",11,0.1968245483678708,0.19532029968304782
stateFP,state,current,31183,"Wheeler County, Nebraska",3,1.0,1.0
stateFP,state,current,48147,"Fannin County, Texas",4,1.0,1.0
stateFP,state,current,26099,"Macomb County, Michigan",14,6.615728171441251e-05,7.479456997392292e-05
stateFP,state,current,48071,"Chambers County, Texas",36,0.9939860418351888,0.9940302748716416
stateFP,state,current,17195,"Whiteside County, Illinois",17,1.0,1.0
stateFP,state,current,55119,"Taylor County, Wisconsin",7,1.0,1.0
stateFP,state,current,36043,"Herkimer County, New York",21,0.15696314124540775,0.16426815688299992
stateFP,state,current,5103,"Ouachita County, Arkansas",4,1.0,1.0
stateFP,state,current,26115,"Monroe County, Michigan",7,1.0,1.0
stateFP,state,current,42077,"Lehigh County, Pennsylvania",15,1.0,1.0
stateFP,state,current,13017,"Ben Hill County, Georgia",8,1.0,1.0
stateFP,state,current,28003,"Alcorn County, Mississippi",1,1.0,1.0
stateFP,state,current,27075,"Lake County, Minnesota",8,1.0,1.0
stateFP,state,current,44003,"Kent County, Rhode Island",2,1.0,1.0
stateFP,state,current,21199,"Pulaski County, Kentucky",5,1.0,1.0
stateFP,state,current,13125,"Glascock County, Georgia",10,1.0,1.0
stateFP,state,current,22021,"Caldwell Parish, Louisiana",5,1.0,1.0
stateFP,state,current,22095,"St. John the Baptist Parish, Louisiana",2,0.7376981659957531,0.6585698782326231
stateFP,state,current,26141,"Presque Isle County, Michigan",1,1.0,1.0
stateFP,state,current,48447,"Throckmorton County, Texas",19,1.0,1.0
stateFP,state,current,40131,"Rogers County, Oklahoma",1,0.15595796161371378,0.13833296945988316
stateFP,state,current,23027,"Waldo County, Maine",2,1.0,1.0
stateFP,state,current,13079,"Crawford County, Georgia",2,1.0,1.0
stateFP,state,current,48047,"Brooks County, Texas",15,1.0,1.0
stateFP,state,current,22033,"East Baton Rouge Parish, Louisiana",2,0.2345773084770707,0.10737108625613381
stateFP,state,current,17063,"Grundy County, Illinois",16,1.0,1.0
stateFP,state,current,6073,"San Diego County, California",52,0.30989345653746014,0.21814853772721865
stateFP,state,current,36037,"Genesee County, New York",27,1.0,1.0
stateFP,state,current,13273,"Terrell County, Georgia",2,1.0,1.0
stateFP,state,current,31103,"Keya Paha County, Nebraska",3,1.0,1.0
stateFP,state,current,40057,"Harmon County, Oklahoma",3,1.0,1.0
stateFP,state,current,40097,"Mayes County, Oklahoma",2,1.0,1.0
stateFP,state,current,49005,"Cache County, Utah",1,1.0,1.0
stateFP,state,current,31041,"Custer County, Nebraska",3,1.0,1.0
stateFP,state,current,17065,"Hamilton County, Illinois",15,1.0,1.0
stateFP,state,current,55079,"Milwaukee County, Wisconsin",6,0.0017201827670528201,0.003351154512455386
stateFP,state,current,34005,"Burlington County, New Jersey",2,0.004128783000364475,0.006770549563641744
stateFP,state,current,18139,"Rush County, Indiana",6,1.0,1.0
stateFP,state,current,9009,"New Haven County, Connecticut",2,0.01579783557546352,0.03217873512931421
stateFP,state,current,26109,"Menominee County, Michigan",1,1.0,1.0
stateFP,state,current,13153,"Houston County, Georgia",8,1.0,1.0
stateFP,state,current,47169,"Trousdale County, Tennessee",6,1.0,1.0
stateFP,state,current,8001,"Adams County, Colorado",7,0.7449728892270251,0.7319776231830641
stateFP,state,current,29133,"Mississippi County, Missouri",8,1.0,1.0
stateFP,state,current,20165,"Rush County, Kansas",1,1.0,1.0
stateFP,state,current,36021,"Columbia County, New York",19,1.0,1.0
stateFP,state,current,55075,"Marinette County, Wisconsin",8,1.0,1.0
stateFP,state,current,48305,"Lynn County, Texas",19,1.0,1.0
stateFP,state,current,24003,"Anne Arundel County, Maryland",3,0.4007486328567113,0.37469787026562323
stateFP,state,current,49039,"Sanpete County, Utah",2,0.6163576972923678,0.5921458392199906
stateFP,state,current,47151,"Scott County, Tennessee",3,1.0,1.0
stateFP,state,current,39017,"Butler County, Ohio",8,1.0,1.0
stateFP,state,current,42023,"Cameron County, Pennsylvania",5,1.0,1.0
stateFP,state,current,5041,"Desha County, Arkansas",1,1.0,1.0
stateFP,state,current,26165,"Wexford County, Michigan",4,1.0,1.0
stateFP,state,current,42129,"Westmoreland County, Pennsylvania",12,0.270006561115448,0.27777778200910525
stateFP,state,current,6115,"Yuba County, California",3,1.0,1.0
stateFP,state,current,29201,"Scott County, Missouri",8,1.0,1.0
stateFP,state,current,21083,"Graves County, Kentucky",1,1.0,1.0
stateFP,state,current,55011,"Buffalo County, Wisconsin",3,1.0,1.0
stateFP,state,current,37009,"Ashe County, North Carolina",5,1.0,1.0
stateFP,state,current,45043,"Georgetown County, South Carolina",7,1.0,1.0
stateFP,state,current,36027,"Dutchess County, New York",18,0.6480435991449345,0.5246004151014343
stateFP,state,current,27157,"Wabasha County, Minnesota",2,1.0,1.0
stateFP,state,current,49027,"Millard County, Utah",2,1.0,1.0
stateFP,state,current,21111,"Jefferson County, Kentucky",2,1.856881033008157e-05,2.813302463992803e-05
stateFP,state,current,51720,"Norton city, Virginia",9,1.0,1.0
stateFP,state,current,35001,"Bernalillo County, New Mexico",2,0.009015719106984978,0.006997603046998318
stateFP,state,current,26159,"Van Buren County, Michigan",6,1.0,1.0
stateFP,state,current,51099,"King George County, Virginia",1,1.0,1.0
stateFP,state,current,53007,"Chelan County, Washington",8,1.0,1.0
stateFP,state,current,27033,"Cottonwood County, Minnesota",1,0.5794730803328676,0.46797007004155916
stateFP,state,current,6025,"Imperial County, California",51,1.0,1.0
stateFP,state,current,17041,"Douglas County, Illinois",15,1.0,1.0
stateFP,state,current,51083,"Halifax County, Virginia",5,1.0,1.0
stateFP,state,current,22015,"Bossier Parish, Louisiana",4,1.0,1.0
stateFP,state,current,21089,"Greenup County, Kentucky",4,1.0,1.0
stateFP,state,current,6071,"San Bernardino County, California",39,0.081898484519062,0.01624847721666121
stateFP,state,current,26075,"Jackson County, Michigan",7,1.0,1.0
stateFP,state,current,13135,"Gwinnett County, Georgia",6,0.00010508430202528503,0.00011235448127058431
stateFP,state,current,18019,"Clark County, Indiana",9,1.0,1.0
stateFP,state,current,12121,"Suwannee County, Florida",2,1.0,1.0
stateFP,state,current,6001,"Alameda County, California",13,0.4137515544785359,0.48139560819887145
stateFP,state,current,1071,"Jackson County, Alabama",5,0.9899108554460737,0.9890482601093539
stateFP,state,current,17131,"Mercer County, Illinois",17,1.0,1.0
stateFP,state,current,5131,"Sebastian County, Arkansas",4,0.0861092896115612,0.1496827657379025
stateFP,state,current,37035,"Catawba County, North Carolina",5,0.06263542451417457,0.07554010729586946
stateFP,state,current,47029,"Cocke County, Tennessee",1,1.0,1.0
stateFP,state,current,48171,"Gillespie County, Texas",21,1.0,1.0
stateFP,state,current,6037,"Los Angeles County, California",40,0.03416364522986723,0.06357075031066868
stateFP,state,current,1037,"Coosa County, Alabama",6,1.0,1.0
stateFP,state,current,1111,"Randolph County, Alabama",3,1.0,1.0
stateFP,state,current,32029,"Storey County, Nevada",2,1.0,1.0
stateFP,state,current,31165,"Sioux County, Nebraska",3,1.0,1.0
stateFP,state,current,48327,"Menard County, Texas",11,1.0,1.0
stateFP,state,current,21047,"Christian County, Kentucky",1,1.0,1.0
stateFP,state,current,37001,"Alamance County, North Carolina",6,1.0,1.0
stateFP,state,current,37075,"Graham County, North Carolina",11,1.0,1.0
stateFP,state,current,51197,"Wythe County, Virginia",9,1.0,1.0
stateFP,state,current,19175,"Union County, Iowa",3,1.0,1.0
stateFP,state,current,47125,"Montgomery County, Tennessee",7,1.0,1.0
stateFP,state,current,13317,"Wilkes County, Georgia",10,1.0,1.0
stateFP,state,current,34027,"Morris County, New Jersey",11,0.7965602373914323,0.7405614221832252
stateFP,state,current,13277,"Tift County, Georgia",8,1.0,1.0
stateFP,state,current,42111,"Somerset County, Pennsylvania",9,0.2785031174254278,0.2886591308910081
stateFP,state,current,19187,"Webster County, Iowa",4,1.0,1.0
stateFP,state,current,42049,"Erie County, Pennsylvania",5,0.38124276567889054,0.46049800481714415
stateFP,state,current,24013,"Carroll County, Maryland",7,0.00028607668132418383,0.00027689466783448717
stateFP,state,current,51105,"Lee County, Virginia",9,1.0,1.0
stateFP,state,current,31159,"Seward County, Nebraska",1,1.0,1.0
stateFP,state,current,48149,"Fayette County, Texas",10,1.0,1.0
stateFP,state,current,36007,"Broome County, New York",22,0.9921808790620316,0.9844836906579765
stateFP,state,current,37177,"Tyrrell County, North Carolina",3,1.0,1.0
stateFP,state,current,13061,"Clay County, Georgia",2,1.0,1.0
stateFP,state,current,48145,"Falls County, Texas",17,1.0,1.0
stateFP,state,current,8101,"Pueblo County, Colorado",3,1.0,1.0
stateFP,state,current,18183,"Whitley County, Indiana",3,1.0,1.0
stateFP,state,current,16009,"Benewah County, Idaho",1,1.0,1.0
stateFP,state,current,31085,"Hayes County, Nebraska",3,1.0,1.0
stateFP,state,current,29186,"Ste. Genevieve County, Missouri",8,1.0,1.0
stateFP,state,current,48215,"Hidalgo County, Texas",34,0.15179166748474385,0.17214076572089002
stateFP,state,current,34033,"Salem County, New Jersey",2,1.0,1.0
stateFP,state,current,8065,"Lake County, Colorado",3,1.0,1.0
stateFP,state,current,9005,"Litchfield County, Connecticut",1,0.21819482103088728,0.21473986918410098
stateFP,state,current,35059,"Union County, New Mexico",3,1.0,1.0
stateFP,state,current,19135,"Monroe County, Iowa",2,1.0,1.0
stateFP,state,current,21207,"Russell County, Kentucky",1,1.0,1.0
stateFP,state,current,48055,"Caldwell County, Texas",27,0.5475585967041595,0.5699824584961819
stateFP,state,current,28067,"Jones County, Mississippi",4,1.0,1.0
stateFP,state,current,20193,"Thomas County, Kansas",1,1.0,1.0
stateFP,state,current,6023,"Humboldt County, California",2,1.0,1.0
stateFP,state,current,22083,"Richland Parish, Louisiana",5,1.0,1.0
stateFP,state,current,41047,"Marion County, Oregon",5,1.0,1.0
stateFP,state,current,1049,"DeKalb County, Alabama",4,1.0,1.0
