State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
GA,2016,Compact,3,112171.98609600347,173285.87153408167,Republican
GA,2016,Compact,4,239185.18863950775,47561.774651363805,Democrat
GA,2016,Compact,5,210465.97253405952,82836.34753268714,Democrat
GA,2016,Compact,6,134432.18588423321,184931.19748430524,Republican
GA,2016,Compact,7,144992.6941215292,120659.99904189339,Democrat
GA,2016,Compact,8,111003.5520970431,144864.13627514584,Republican
GA,2016,Compact,9,49961.772039358875,219781.2951203531,Republican
GA,2016,Compact,10,86959.63839547246,198355.31026059273,Republican
GA,2016,Compact,11,159912.370260715,154149.25625160628,Democrat
GA,2016,Compact,12,117294.50906345836,150927.27905996898,Republican
GA,2016,Compact,13,179128.65050489097,105033.29287162142,Democrat
GA,2016,Compact,14,86856.23416667045,187316.91925656848,Republican
GA,2016,Competitive,1,119229.09131912717,140712.01350472338,Republican
GA,2016,Competitive,2,111866.63585600388,142260.4582373256,Republican
GA,2016,Competitive,3,121904.26260896256,140828.53521923855,Republican
GA,2016,Competitive,4,210758.89059996215,92069.57738552438,Democrat
GA,2016,Competitive,5,175670.99179922612,127290.63149117457,Democrat
GA,2016,Competitive,6,192488.76702141564,82731.23715850017,Democrat
GA,2016,Competitive,7,145236.915506151,119685.7357180388,Democrat
GA,2016,Competitive,8,65372.301278870655,170703.61742368937,Republican
GA,2016,Competitive,9,48842.91012879091,215348.21265504498,Republican
GA,2016,Competitive,10,81871.28148503095,224076.41544801593,Republican
GA,2016,Competitive,11,159912.37174065533,154149.2602477656,Democrat
GA,2016,Competitive,12,139029.5421165825,144358.8360254789,Republican
GA,2016,Competitive,13,194539.03352407643,96452.239893454,Democrat
GA,2016,Competitive,14,70577.0050151446,217956.22959202577,Republican
GA,2016,Dem,1,77335.0947944926,169912.33000694404,Republican
GA,2016,Dem,2,133007.43776680398,114472.70236550685,Democrat
GA,2016,Dem,3,81228.60675757402,190873.55560577803,Republican
GA,2016,Dem,4,181763.40359753039,117580.01369170603,Democrat
GA,2016,Dem,5,180779.96798459772,129213.53039094238,Democrat
GA,2016,Dem,6,205525.5984487626,71705.42527616656,Democrat
GA,2016,Dem,7,161855.05988056248,101411.58246795679,Democrat
GA,2016,Dem,8,90132.3425029769,170272.1887842758,Republican
GA,2016,Dem,9,65042.25449044763,251090.7692405252,Republican
GA,2016,Dem,10,96444.75043617834,205818.81024243007,Republican
GA,2016,Dem,11,171138.99722995574,129926.40230001943,Democrat
GA,2016,Dem,12,135961.66565064248,116027.95047121187,Democrat
GA,2016,Dem,13,185359.59772411856,103983.54822870897,Democrat
GA,2016,Dem,14,71725.22273535655,196334.190927828,Republican
GA,2016,GOP,1,107735.72254163715,151601.55501429393,Republican
GA,2016,GOP,2,97199.55498104132,147318.80093695153,Republican
GA,2016,GOP,3,115073.94053772076,174626.91090038506,Republican
GA,2016,GOP,4,208508.46303487057,70900.73747596884,Democrat
GA,2016,GOP,5,217418.53220385686,65327.50700098533,Democrat
GA,2016,GOP,6,139980.8634038377,186412.37550842817,Republican
GA,2016,GOP,7,127642.19962317291,145217.578033794,Republican
GA,2016,GOP,8,90441.30399202806,154656.90789275346,Republican
GA,2016,GOP,9,73376.73737027848,192637.58208394455,Republican
GA,2016,GOP,10,129190.13457173409,174138.92147836665,Republican
GA,2016,GOP,11,150971.98422435837,150553.60301634014,Democrat
GA,2016,GOP,12,108410.8767144858,175736.48788661545,Republican
GA,2016,GOP,13,199362.9350192106,91138.96558167235,Democrat
GA,2016,GOP,14,71986.7517817671,188355.06718950052,Republican
GA,2016,MajMin,1,107742.10350552245,151604.32029895077,Republican
GA,2016,MajMin,2,130307.67637804011,119508.33813284032,Democrat
GA,2016,MajMin,3,108112.26160008802,172716.2554653873,Republican
GA,2016,MajMin,4,200367.01952628588,86458.9736778664,Democrat
GA,2016,MajMin,5,185924.44262147142,115106.33530395891,Democrat
GA,2016,MajMin,6,170720.8446471991,117421.18899635808,Democrat
GA,2016,MajMin,7,174457.01140920486,97218.34488992867,Democrat
GA,2016,MajMin,8,68359.36321511198,156675.26243798467,Republican
GA,2016,MajMin,9,51860.04547104293,214896.5100737511,Republican
GA,2016,MajMin,10,94912.32602296848,206123.44592055428,Republican
GA,2016,MajMin,11,115038.83601329688,216970.07247849353,Republican
GA,2016,MajMin,12,169286.74452863578,109195.98865215012,Democrat
GA,2016,MajMin,13,193880.12874144223,102205.8557274373,Democrat
GA,2016,MajMin,14,66331.19631968962,202522.10794433858,Republican
GA,2016,Proportional,1,78614.14196415085,170274.48332160263,Republican
GA,2016,Proportional,2,138407.852500145,113979.9322176799,Democrat
GA,2016,Proportional,3,90438.98285122585,209775.91960833786,Republican
GA,2016,Proportional,4,205739.06782202414,87675.0228820829,Democrat
GA,2016,Proportional,5,203288.35574009555,106403.26926465161,Democrat
GA,2016,Proportional,6,178577.23153635144,81414.7955206216,Democrat
GA,2016,Proportional,7,169178.90369934333,113179.96822752016,Democrat
GA,2016,Proportional,8,86859.29030967757,159460.82091268696,Republican
GA,2016,Proportional,9,67540.73065275626,247915.40053131667,Republican
GA,2016,Proportional,10,100167.51953041143,195805.68118487566,Republican
GA,2016,Proportional,11,132265.68484717445,182701.0775507953,Republican
GA,2016,Proportional,12,135961.66709626606,116027.95000047745,Democrat
GA,2016,Proportional,13,197278.2743716173,92083.33084528864,Democrat
GA,2016,Proportional,14,52982.29707876087,191925.34793206266,Republican
GA,2016,algorithmic-compact,1,107046.44748214351,150190.6613273488,Republican
GA,2016,algorithmic-compact,2,131454.3036447192,115164.34811102388,Democrat
GA,2016,algorithmic-compact,3,105096.78241473796,195741.81947214267,Republican
GA,2016,algorithmic-compact,4,212044.56390235323,81808.58679695305,Democrat
GA,2016,algorithmic-compact,5,215993.27467718133,64848.80409690323,Democrat
GA,2016,algorithmic-compact,6,187657.1677073204,98164.38598908846,Democrat
GA,2016,algorithmic-compact,7,138654.56993184236,144550.32440445363,Republican
GA,2016,algorithmic-compact,8,89721.93505386758,161214.980964686,Republican
GA,2016,algorithmic-compact,9,59494.48488716655,233577.6972434249,Republican
GA,2016,algorithmic-compact,10,115072.47579273023,183592.27862530906,Republican
GA,2016,algorithmic-compact,11,118771.78582472481,193118.49246434827,Republican
GA,2016,algorithmic-compact,12,107751.62582085317,150649.6611907997,Republican
GA,2016,algorithmic-compact,13,191889.05046156107,103988.17874481149,Democrat
GA,2016,algorithmic-compact,14,56651.53239879861,192012.78056870686,Republican
GA,2016,current,1,107046.44748214351,150190.6613273488,Republican
GA,2016,current,2,131454.3036447192,115164.34811102388,Democrat
GA,2016,current,3,105096.78241473796,195741.81947214267,Republican
GA,2016,current,4,212044.56390235323,81808.58679695305,Democrat
GA,2016,current,5,215993.27467718133,64848.80409690323,Democrat
GA,2016,current,6,187657.1677073204,98164.38598908846,Democrat
GA,2016,current,7,138654.56993184236,144550.32440445363,Republican
GA,2016,current,8,89721.93505386758,161214.980964686,Republican
GA,2016,current,9,59494.48488716655,233577.6972434249,Republican
GA,2016,current,10,115072.47579273023,183592.27862530906,Republican
GA,2016,current,11,118771.78582472481,193118.49246434827,Republican
GA,2016,current,12,107751.62582085317,150649.6611907997,Republican
GA,2016,current,13,191889.05046156107,103988.17874481149,Democrat
GA,2016,current,14,56651.53239879861,192012.78056870686,Republican
HI,2016,Compact,1,133583.31970121703,27265.57820291852,Democrat
HI,2016,Compact,2,133243.68029878303,101549.42179708151,Democrat
HI,2016,Competitive,1,120528.23240053057,88674.86545467742,Democrat
HI,2016,Competitive,2,146298.7675994695,40140.134545322566,Democrat
HI,2016,Dem,1,133583.31970121703,27265.57820291852,Democrat
HI,2016,Dem,2,133243.68029878303,101549.42179708151,Democrat
HI,2016,GOP,1,120528.23240053057,88674.86545467742,Democrat
HI,2016,GOP,2,146298.7675994695,40140.134545322566,Democrat
HI,2016,MajMin,1,133583.31970121703,27265.57820291852,Democrat
HI,2016,MajMin,2,133243.68029878303,101549.42179708151,Democrat
HI,2016,Proportional,1,120528.23240053057,88674.86545467742,Democrat
HI,2016,Proportional,2,146298.7675994695,40140.134545322566,Democrat
HI,2016,algorithmic-compact,1,133583.31970121703,27265.57820291852,Democrat
HI,2016,algorithmic-compact,2,133243.68029878303,101549.42179708151,Democrat
HI,2016,current,1,133583.31970121703,27265.57820291852,Democrat
HI,2016,current,2,133243.68029878303,101549.42179708151,Democrat
IA,2016,Compact,1,175604.0,189865.0,Republican
IA,2016,Compact,2,170081.0,185972.0,Republican
IA,2016,Compact,3,178649.0,192672.0,Republican
IA,2016,Compact,4,126456.0,230414.0,Republican
IA,2016,Competitive,1,175604.0,189865.0,Republican
IA,2016,Competitive,2,170081.0,185972.0,Republican
IA,2016,Competitive,3,178649.0,192672.0,Republican
IA,2016,Competitive,4,126456.0,230414.0,Republican
IA,2016,Dem,1,202577.533278402,172275.54199406126,Democrat
IA,2016,Dem,2,188137.03831052722,164203.85569390224,Democrat
IA,2016,Dem,3,134234.9434727364,223633.23927047104,Republican
IA,2016,Dem,4,125840.48493833435,238810.36304156543,Republican
IA,2016,GOP,1,144495.9637451559,212198.23274699837,Republican
IA,2016,GOP,2,189312.1446560745,175118.49540621106,Democrat
IA,2016,GOP,3,164321.39198809612,205928.28660596767,Republican
IA,2016,GOP,4,152660.4996106734,205677.9852408229,Republican
IA,2016,MajMin,1,175995.82990521725,193119.3897219546,Republican
IA,2016,MajMin,2,208486.01028819958,160623.2684273267,Democrat
IA,2016,MajMin,3,139739.40704873332,214071.33740591037,Republican
IA,2016,MajMin,4,126568.75275784986,231109.00444480832,Republican
IA,2016,Proportional,1,175604.0,189865.0,Republican
IA,2016,Proportional,2,170081.0,185972.0,Republican
IA,2016,Proportional,3,178649.0,192672.0,Republican
IA,2016,Proportional,4,126456.0,230414.0,Republican
IA,2016,algorithmic-compact,1,175604.0,189865.0,Republican
IA,2016,algorithmic-compact,2,170081.0,185972.0,Republican
IA,2016,algorithmic-compact,3,178649.0,192672.0,Republican
IA,2016,algorithmic-compact,4,126456.0,230414.0,Republican
IA,2016,current,1,175604.0,189865.0,Republican
IA,2016,current,2,170081.0,185972.0,Republican
IA,2016,current,3,178649.0,192672.0,Republican
IA,2016,current,4,126456.0,230414.0,Republican
ID,2016,Compact,1,121617.30512652463,208899.69632510748,Republican
ID,2016,Compact,2,68059.69487347535,198299.30367489252,Republican
ID,2016,Competitive,1,122411.03684927392,200618.95812574882,Republican
ID,2016,Competitive,2,67265.9631507261,206580.04187425115,Republican
ID,2016,Dem,1,122411.03684927392,200618.95812574882,Republican
ID,2016,Dem,2,67265.9631507261,206580.04187425115,Republican
ID,2016,GOP,1,99666.06093364081,211501.90758757872,Republican
ID,2016,GOP,2,90010.93906635919,195697.09241242125,Republican
ID,2016,MajMin,1,100986.867594034,218465.9405321485,Republican
ID,2016,MajMin,2,88690.132405966,188733.05946785153,Republican
ID,2016,Proportional,1,122411.03684927392,200618.95812574882,Republican
ID,2016,Proportional,2,67265.9631507261,206580.04187425115,Republican
ID,2016,algorithmic-compact,1,99666.06093364081,211501.90758757872,Republican
ID,2016,algorithmic-compact,2,90010.93906635919,195697.09241242125,Republican
ID,2016,current,1,99666.06093364081,211501.90758757872,Republican
ID,2016,current,2,90010.93906635919,195697.09241242125,Republican
IL,2016,Compact,1,258117.822697397,46134.85204987165,Democrat
IL,2016,Compact,2,228837.82841367432,55983.82233074797,Democrat
IL,2016,Compact,3,159064.32303511177,78920.0408556961,Democrat
IL,2016,Compact,4,200493.36963766016,59291.63116636974,Democrat
IL,2016,Compact,5,205964.41385813852,58732.35198372185,Democrat
IL,2016,Compact,6,168958.18268127917,132113.6793668797,Democrat
IL,2016,Compact,7,191128.094392756,67809.64677313005,Democrat
IL,2016,Compact,8,177380.27097848416,97331.31730318909,Democrat
IL,2016,Compact,9,219431.00876709094,58073.5564467552,Democrat
IL,2016,Compact,10,169273.17302175032,110140.40165393135,Democrat
IL,2016,Compact,11,152105.85207548644,136068.54344990113,Democrat
IL,2016,Compact,12,133206.67878429248,179184.87364587036,Republican
IL,2016,Compact,13,129987.59400385787,159552.9750183827,Republican
IL,2016,Compact,14,140051.78154626267,142850.82564971148,Republican
IL,2016,Compact,15,80351.60610675997,222468.48230584094,Republican
IL,2016,Compact,16,120760.77241090432,156194.37879540696,Republican
IL,2016,Compact,17,132839.01475133674,163142.16399474727,Republican
IL,2016,Compact,18,109546.21283775894,194185.45720984577,Republican
IL,2016,Competitive,1,236344.97856376786,53431.35262324773,Democrat
IL,2016,Competitive,2,216713.70295838005,59868.69876026434,Democrat
IL,2016,Competitive,3,149165.55570141415,99481.67883900774,Democrat
IL,2016,Competitive,4,176346.6310400263,69162.60392568036,Democrat
IL,2016,Competitive,5,195404.5798803476,65088.538334677636,Democrat
IL,2016,Competitive,6,169524.0957471446,130186.21115107133,Democrat
IL,2016,Competitive,7,236164.34700271097,50116.87530580499,Democrat
IL,2016,Competitive,8,211095.17525286443,74757.50312192258,Democrat
IL,2016,Competitive,9,226475.4057921424,59250.57005839803,Democrat
IL,2016,Competitive,10,163776.08248487604,118869.9803731573,Democrat
IL,2016,Competitive,11,137643.58845163166,151527.91298294405,Republican
IL,2016,Competitive,12,136008.90174347343,170709.57689096165,Republican
IL,2016,Competitive,13,89542.07936796885,216713.5820485921,Republican
IL,2016,Competitive,14,146895.32136231853,117553.14625287974,Democrat
IL,2016,Competitive,15,78009.71702086783,217100.40015332215,Republican
IL,2016,Competitive,16,127032.93388261969,149814.85566151736,Republican
IL,2016,Competitive,17,134463.77424109017,155117.03413827243,Republican
IL,2016,Competitive,18,146891.1295063585,159428.47937827843,Republican
IL,2016,Dem,1,210087.95113184408,76464.88207154183,Democrat
IL,2016,Dem,2,206616.04216330213,85275.32850391969,Democrat
IL,2016,Dem,3,172617.55758110608,82859.35482367498,Democrat
IL,2016,Dem,4,177664.3006315557,66595.73515889717,Democrat
IL,2016,Dem,5,175202.99669104617,96385.45520567111,Democrat
IL,2016,Dem,6,162401.53293111382,113471.6823792157,Democrat
IL,2016,Dem,7,240352.38420475705,50044.536449434985,Democrat
IL,2016,Dem,8,188342.3443943439,81122.42953794125,Democrat
IL,2016,Dem,9,211392.54276601796,76815.21322241498,Democrat
IL,2016,Dem,10,198636.70707726164,79390.29984886754,Democrat
IL,2016,Dem,11,156043.48532399017,122258.05364103871,Democrat
IL,2016,Dem,12,111550.47741555294,195328.33162050683,Republican
IL,2016,Dem,13,158020.24260094782,151093.29042873133,Democrat
IL,2016,Dem,14,167194.00987247145,109546.81373737784,Democrat
IL,2016,Dem,15,82825.59158419976,212946.93240263435,Republican
IL,2016,Dem,16,117242.0919381334,171051.7842006185,Republican
IL,2016,Dem,17,135058.35784225585,148534.82754231035,Republican
IL,2016,Dem,18,106249.38385010131,198994.0492252034,Republican
IL,2016,GOP,1,230340.769800558,54517.531414617755,Democrat
IL,2016,GOP,2,210539.5693294464,61436.44494321861,Democrat
IL,2016,GOP,3,152095.24113746095,117699.45938955768,Democrat
IL,2016,GOP,4,175360.8569661284,68665.92861177608,Democrat
IL,2016,GOP,5,196094.97687037848,63940.68500307485,Democrat
IL,2016,GOP,6,138553.075576783,150526.1636333868,Republican
IL,2016,GOP,7,242755.197726947,50159.13604070823,Democrat
IL,2016,GOP,8,193974.97006404932,91531.68701436938,Democrat
IL,2016,GOP,9,216317.10525147626,55883.42182624317,Democrat
IL,2016,GOP,10,179478.8757335596,84955.7854326742,Democrat
IL,2016,GOP,11,169551.14801996757,113275.21112986903,Democrat
IL,2016,GOP,12,117155.84978687229,191000.99242867134,Republican
IL,2016,GOP,13,117873.01792373216,194798.95631638757,Republican
IL,2016,GOP,14,162788.48224320885,137106.64417753287,Democrat
IL,2016,GOP,15,110550.0,183791.0,Republican
IL,2016,GOP,16,117683.74487388997,151784.68067632167,Republican
IL,2016,GOP,17,119211.13882874206,175014.98367653388,Republican
IL,2016,GOP,18,127173.97986680246,172090.2882850565,Republican
IL,2016,MajMin,1,218239.64278333733,60520.66064856889,Democrat
IL,2016,MajMin,2,211270.86017944413,73385.07616636518,Democrat
IL,2016,MajMin,3,178085.83412183783,69453.2301245126,Democrat
IL,2016,MajMin,4,194976.31419689796,62199.01703434857,Democrat
IL,2016,MajMin,5,202187.03402046423,71334.98399257135,Democrat
IL,2016,MajMin,6,168048.34966271807,125329.06524243386,Democrat
IL,2016,MajMin,7,246842.2069287091,49446.18679973304,Democrat
IL,2016,MajMin,8,175295.9731530341,91674.92834588325,Democrat
IL,2016,MajMin,9,214533.01364084648,58422.42989254198,Democrat
IL,2016,MajMin,10,173305.65930387427,105025.24533100972,Democrat
IL,2016,MajMin,11,144146.45669022243,141495.75413236528,Democrat
IL,2016,MajMin,12,133206.67878429248,179184.87364587036,Republican
IL,2016,MajMin,13,80351.60610675777,222468.48230583713,Republican
IL,2016,MajMin,14,140647.69963633112,142074.37906210744,Republican
IL,2016,MajMin,15,129809.82114269519,160126.75710306305,Republican
IL,2016,MajMin,16,123755.49423693625,150192.185962179,Republican
IL,2016,MajMin,17,133896.44041316828,161361.94852177438,Republican
IL,2016,MajMin,18,108898.91499843558,194483.79568883483,Republican
IL,2016,Proportional,1,236344.97856376786,53431.35262324773,Democrat
IL,2016,Proportional,2,216713.70295838005,59868.69876026434,Democrat
IL,2016,Proportional,3,149165.55570141415,99481.67883900774,Democrat
IL,2016,Proportional,4,176346.6310400263,69162.60392568036,Democrat
IL,2016,Proportional,5,195404.5798803476,65088.538334677636,Democrat
IL,2016,Proportional,6,169524.0957471446,130186.21115107133,Democrat
IL,2016,Proportional,7,236164.34700271097,50116.87530580499,Democrat
IL,2016,Proportional,8,211095.17525286443,74757.50312192258,Democrat
IL,2016,Proportional,9,226475.4057921424,59250.57005839803,Democrat
IL,2016,Proportional,10,163776.08248487604,118869.9803731573,Democrat
IL,2016,Proportional,11,137643.58845163166,151527.91298294405,Republican
IL,2016,Proportional,12,136008.90174347343,170709.57689096165,Republican
IL,2016,Proportional,13,89542.07936796885,216713.5820485921,Republican
IL,2016,Proportional,14,146895.32136231853,117553.14625287974,Democrat
IL,2016,Proportional,15,78009.71702086783,217100.40015332215,Republican
IL,2016,Proportional,16,127032.93388261969,149814.85566151736,Republican
IL,2016,Proportional,17,134463.77424109017,155117.03413827243,Republican
IL,2016,Proportional,18,146891.1295063585,159428.47937827843,Republican
IL,2016,algorithmic-compact,1,218269.45925970766,69492.30400492421,Democrat
IL,2016,algorithmic-compact,2,211331.2609772124,77084.63466351367,Democrat
IL,2016,algorithmic-compact,3,162190.2217735294,85165.00046841217,Democrat
IL,2016,algorithmic-compact,4,176347.5857726499,67264.81088853764,Democrat
IL,2016,algorithmic-compact,5,178309.0797016664,78509.30656930608,Democrat
IL,2016,algorithmic-compact,6,167155.95303009078,126894.55491374864,Democrat
IL,2016,algorithmic-compact,7,237467.3232860678,49647.289500322986,Democrat
IL,2016,algorithmic-compact,8,196964.8845316587,82906.48131070178,Democrat
IL,2016,algorithmic-compact,9,221827.48441272732,57560.75307234973,Democrat
IL,2016,algorithmic-compact,10,187146.36831054342,91841.31413310565,Democrat
IL,2016,algorithmic-compact,11,163980.89784833553,116496.3752989768,Democrat
IL,2016,algorithmic-compact,12,127560.84099396868,178514.1896884072,Republican
IL,2016,algorithmic-compact,13,132729.14978200535,168235.64847320746,Republican
IL,2016,algorithmic-compact,14,147638.34734725262,142399.8354954814,Democrat
IL,2016,algorithmic-compact,15,81855.38636218391,219718.98156903198,Republican
IL,2016,algorithmic-compact,16,115475.51525080668,164864.40074762644,Republican
IL,2016,algorithmic-compact,17,134979.719448168,150746.71890720428,Republican
IL,2016,algorithmic-compact,18,116268.52191142697,190836.4002951413,Republican
IL,2016,current,1,218269.45925970766,69492.30400492421,Democrat
IL,2016,current,2,211331.2609772124,77084.63466351367,Democrat
IL,2016,current,3,162190.2217735294,85165.00046841217,Democrat
IL,2016,current,4,176347.5857726499,67264.81088853764,Democrat
IL,2016,current,5,178309.0797016664,78509.30656930608,Democrat
IL,2016,current,6,167155.95303009078,126894.55491374864,Democrat
IL,2016,current,7,237467.3232860678,49647.289500322986,Democrat
IL,2016,current,8,196964.8845316587,82906.48131070178,Democrat
IL,2016,current,9,221827.48441272732,57560.75307234973,Democrat
IL,2016,current,10,187146.36831054342,91841.31413310565,Democrat
IL,2016,current,11,163980.89784833553,116496.3752989768,Democrat
IL,2016,current,12,127560.84099396868,178514.1896884072,Republican
IL,2016,current,13,132729.14978200535,168235.64847320746,Republican
IL,2016,current,14,147638.34734725262,142399.8354954814,Democrat
IL,2016,current,15,81855.38636218391,219718.98156903198,Republican
IL,2016,current,16,115475.51525080668,164864.40074762644,Republican
IL,2016,current,17,134979.719448168,150746.71890720428,Republican
IL,2016,current,18,116268.52191142697,190836.4002951413,Republican
IN,2016,Compact,1,161825.2476900491,126098.65387638875,Democrat
IN,2016,Compact,2,99309.87975826452,160910.15389383317,Republican
IN,2016,Compact,3,88321.55605758613,190393.17690942102,Republican
IN,2016,Compact,4,91730.87175484945,200227.27486607718,Republican
IN,2016,Compact,5,117201.00662805422,199954.36694386243,Republican
IN,2016,Compact,6,98281.65898425994,190413.78993873,Republican
IN,2016,Compact,7,175058.1692273684,99922.84760709366,Democrat
IN,2016,Compact,8,92541.67658767702,194119.45803440237,Republican
IN,2016,Compact,9,107682.93331189125,194180.27793019146,Republican
IN,2016,Competitive,1,138327.04893119886,140085.8123526717,Republican
IN,2016,Competitive,2,124662.8253273854,153925.86059612397,Republican
IN,2016,Competitive,3,87542.50411001017,180768.9260043825,Republican
IN,2016,Competitive,4,134865.09599021237,151756.43957689713,Republican
IN,2016,Competitive,5,85560.70444454288,215363.47416521562,Republican
IN,2016,Competitive,6,87925.31285637853,214010.88372410001,Republican
IN,2016,Competitive,7,142614.10101426064,157781.918175398,Republican
IN,2016,Competitive,8,92541.67831456408,194119.4648831075,Republican
IN,2016,Competitive,9,137913.72901144705,148407.22052210354,Republican
IN,2016,Dem,1,156670.51352250687,132558.92682538606,Democrat
IN,2016,Dem,2,117576.73573706383,144629.07473212684,Republican
IN,2016,Dem,3,76769.37557018586,193619.9192871236,Republican
IN,2016,Dem,4,80888.90660770792,203867.49079941228,Republican
IN,2016,Dem,5,109490.38163191293,212537.7067782122,Republican
IN,2016,Dem,6,138586.7698776633,136082.640603095,Democrat
IN,2016,Dem,7,157933.61484631192,123101.816709045,Democrat
IN,2016,Dem,8,105949.65799193669,200537.16344685803,Republican
IN,2016,Dem,9,88087.04421471081,209285.26081874105,Republican
IN,2016,GOP,1,118450.93296023617,157596.40468113287,Republican
IN,2016,GOP,2,112695.5061383704,172819.15670492122,Republican
IN,2016,GOP,3,106193.94514398318,156863.95829878046,Republican
IN,2016,GOP,4,133150.62034452835,168666.35434458795,Republican
IN,2016,GOP,5,137954.04746255913,188022.4011928656,Republican
IN,2016,GOP,6,98967.8716666296,172779.7033032338,Republican
IN,2016,GOP,7,112468.0038599596,175730.87182005783,Republican
IN,2016,GOP,8,100901.14519443027,172916.21098632572,Republican
IN,2016,GOP,9,111170.92722930343,190824.93866809458,Republican
IN,2016,MajMin,1,180690.8641756576,101626.14622229716,Democrat
IN,2016,MajMin,2,120741.55998258424,158866.19847314493,Republican
IN,2016,MajMin,3,94944.72455418027,163168.03575331226,Republican
IN,2016,MajMin,4,93252.05673585788,190436.50265343336,Republican
IN,2016,MajMin,5,137505.72986668698,177276.78587819682,Republican
IN,2016,MajMin,6,88436.57395970232,194987.71362723192,Republican
IN,2016,MajMin,7,116156.88082576246,181558.8814277898,Republican
IN,2016,MajMin,8,92541.67658767702,194119.45803440237,Republican
IN,2016,MajMin,9,107682.93331189125,194180.27793019149,Republican
IN,2016,Proportional,1,136614.83543350612,133129.76566750597,Democrat
IN,2016,Proportional,2,136753.2958075957,144820.0270374563,Republican
IN,2016,Proportional,3,87644.18430876304,180610.50657150976,Republican
IN,2016,Proportional,4,93354.75496069525,220972.58383420308,Republican
IN,2016,Proportional,5,168763.6381880657,131387.39378508434,Democrat
IN,2016,Proportional,6,85434.15347346783,191447.86525109844,Republican
IN,2016,Proportional,7,143041.84476480953,145347.95280877376,Republican
IN,2016,Proportional,8,92541.67831456408,194119.46488310746,Republican
IN,2016,Proportional,9,87804.61474853274,214384.4401612609,Republican
IN,2016,algorithmic-compact,1,161964.46545895594,126289.31344277141,Democrat
IN,2016,algorithmic-compact,2,100148.54024277987,163251.62697388514,Republican
IN,2016,algorithmic-compact,3,86987.003058249,187704.73791758128,Republican
IN,2016,algorithmic-compact,4,92689.11288213747,196328.31640503305,Republican
IN,2016,algorithmic-compact,5,134413.72579003125,185176.33741057594,Republican
IN,2016,algorithmic-compact,6,82572.1654270934,204345.60267113853,Republican
IN,2016,algorithmic-compact,7,169928.837532652,101734.13272714212,Democrat
IN,2016,algorithmic-compact,8,92694.77239593357,194259.08249308626,Republican
IN,2016,algorithmic-compact,9,110554.37721216756,197130.84995878622,Republican
IN,2016,current,1,161964.46545895594,126289.31344277141,Democrat
IN,2016,current,2,100148.54024277987,163251.62697388514,Republican
IN,2016,current,3,86987.003058249,187704.73791758128,Republican
IN,2016,current,4,92689.11288213747,196328.31640503305,Republican
IN,2016,current,5,134413.72579003125,185176.33741057594,Republican
IN,2016,current,6,82572.1654270934,204345.60267113853,Republican
IN,2016,current,7,169928.837532652,101734.13272714212,Democrat
IN,2016,current,8,92694.77239593357,194259.08249308626,Republican
IN,2016,current,9,110554.37721216756,197130.84995878622,Republican
KS,2016,Compact,1,60068.36729250819,184249.92410798662,Republican
KS,2016,Compact,2,108268.75069983736,163310.24479380448,Republican
KS,2016,Compact,3,156710.471498194,151554.97397030325,Democrat
KS,2016,Compact,4,89740.41050946046,156893.85712790565,Republican
KS,2016,Competitive,1,62575.555137520016,188381.60619801158,Republican
KS,2016,Competitive,2,78486.10338387376,177951.77722231564,Republican
KS,2016,Competitive,3,156710.47680432838,151554.9851598244,Democrat
KS,2016,Competitive,4,117015.86467427787,138120.63141984842,Republican
KS,2016,Dem,1,60068.36729250821,184249.92410798668,Republican
KS,2016,Dem,2,112858.06229524322,183814.9981597551,Republican
KS,2016,Dem,3,152121.1599027881,131050.22060435258,Democrat
KS,2016,Dem,4,89740.41050946046,156893.85712790565,Republican
KS,2016,GOP,1,76956.53830320432,166546.83650158282,Republican
KS,2016,GOP,2,105378.67689518371,151152.52630022974,Republican
KS,2016,GOP,3,144419.0,178995.0,Republican
KS,2016,GOP,4,88033.78480161194,159314.63719818747,Republican
KS,2016,MajMin,1,63859.45198017812,184912.67904926802,Republican
KS,2016,MajMin,2,163191.0,165079.0,Republican
KS,2016,MajMin,3,115088.74786266548,125046.01515617223,Republican
KS,2016,MajMin,4,72648.80015715637,180971.3057945597,Republican
KS,2016,Proportional,1,60068.36729250821,184249.92410798668,Republican
KS,2016,Proportional,2,109083.40107513066,174643.95901722234,Republican
KS,2016,Proportional,3,155895.82112290064,140221.25974688536,Democrat
KS,2016,Proportional,4,89740.41050946046,156893.85712790565,Republican
KS,2016,algorithmic-compact,1,62223.73897466766,179102.94446688239,Republican
KS,2016,algorithmic-compact,2,108494.23053357015,163353.86599200018,Republican
KS,2016,algorithmic-compact,3,156718.7052017472,152058.14874277415,Democrat
KS,2016,algorithmic-compact,4,87351.32529001501,161494.04079834325,Republican
KS,2016,current,1,62223.73897466766,179102.94446688239,Republican
KS,2016,current,2,108494.23053357015,163353.86599200018,Republican
KS,2016,current,3,156718.7052017472,152058.14874277415,Democrat
KS,2016,current,4,87351.32529001501,161494.04079834325,Republican
KY,2016,Compact,1,82332.75088150986,218999.63825241654,Republican
KY,2016,Compact,2,73787.43616142042,223501.96166611373,Republican
KY,2016,Compact,3,185583.13483199445,138979.3347138327,Democrat
KY,2016,Compact,4,101047.61025489031,221923.14885351894,Republican
