statefp,state,maptype,countyFP,county,district,percentage
13,GA,Compact,071,Colquitt County,02,1.0000000000000002
13,GA,Compact,073,Columbia County,12,0.9998469490287238
13,GA,Compact,075,Cook County,02,0.9999999999999963
13,GA,Compact,077,Coweta County,03,0.9999153396755083
13,GA,Compact,079,Crawford County,08,0.999967630802204
13,GA,Compact,081,Crisp County,08,0.9999380573367432
13,GA,Compact,083,Dade County,09,0.9995234113114644
13,GA,Compact,085,Dawson County,09,0.9998318542119563
13,GA,Compact,089,DeKalb County,04,0.9995880152607599
13,GA,Compact,087,Decatur County,02,0.999852725782029
13,GA,Compact,091,Dodge County,08,0.9999999999999994
13,GA,Compact,093,Dooly County,08,0.9999999999999991
13,GA,Compact,095,Dougherty County,02,0.9999999999999988
13,GA,Compact,097,Douglas County,14,0.9999235880913009
13,GA,Compact,099,Early County,02,0.9996474373807042
13,GA,Compact,101,Echols County,02,0.9998153292051829
13,GA,Compact,103,Effingham County,01,0.9989455008686945
13,GA,Compact,105,Elbert County,10,0.9994037590053061
13,GA,Compact,107,Emanuel County,12,0.9999999999999996
13,GA,Compact,109,Evans County,12,0.999934391434641
13,GA,Compact,111,Fannin County,09,0.9995736854002704
13,GA,Compact,113,Fayette County,13,0.2334831457070313
13,GA,Compact,113,Fayette County,03,0.7664649444291834
13,GA,Compact,115,Floyd County,14,0.9998543349204583
13,GA,Compact,117,Forsyth County,06,0.9998748219768757
13,GA,Compact,119,Franklin County,10,0.9998753016362744
13,GA,Compact,121,Fulton County,05,0.7564316640879469
13,GA,Compact,121,Fulton County,06,0.24340772534654248
13,GA,Compact,123,Gilmer County,09,1.0
13,GA,Compact,125,Glascock County,12,0.999999999999999
13,GA,Compact,127,Glynn County,01,0.7955118563905602
13,GA,Compact,129,Gordon County,09,0.9999687184513286
13,GA,Compact,131,Grady County,02,0.9998535081402469
13,GA,Compact,133,Greene County,12,0.2755722529411296
13,GA,Compact,133,Greene County,10,0.7244260901680974
13,GA,Compact,135,Gwinnett County,06,0.2085642689999593
13,GA,Compact,135,Gwinnett County,07,0.7912836686659055
13,GA,Compact,137,Habersham County,09,0.999919394820547
13,GA,Compact,139,Hall County,06,0.19456449934185277
13,GA,Compact,139,Hall County,10,0.8054068137581135
13,GA,Compact,141,Hancock County,12,0.9999525317649738
13,GA,Compact,143,Haralson County,14,0.9998190560926724
13,GA,Compact,145,Harris County,03,0.9992136889204554
13,GA,Compact,147,Hart County,10,0.9989817875235687
13,GA,Compact,149,Heard County,03,0.9999341257079841
13,GA,Compact,151,Henry County,13,0.9999422413694136
13,GA,Compact,153,Houston County,08,1.0000000000000002
13,GA,Compact,155,Irwin County,02,1.000000000000002
13,GA,Compact,157,Jackson County,10,0.999987805713235
13,GA,Compact,159,Jasper County,10,0.9998796693607997
13,GA,Compact,161,Jeff Davis County,08,0.8151599089819478
13,GA,Compact,161,Jeff Davis County,12,0.1848146664982981
13,GA,Compact,163,Jefferson County,12,1.000000000000001
13,GA,Compact,165,Jenkins County,12,1.0000000000000022
13,GA,Compact,167,Johnson County,12,0.9999610384912554
13,GA,Compact,169,Jones County,08,0.9999701212847164
13,GA,Compact,171,Lamar County,03,0.9999384932732274
13,GA,Compact,173,Lanier County,02,0.999999999999996
13,GA,Compact,175,Laurens County,08,0.9999442231010797
13,GA,Compact,177,Lee County,02,0.9999697280154874
13,GA,Compact,179,Liberty County,01,0.8987231649280245
13,GA,Compact,181,Lincoln County,12,0.9996619278029643
13,GA,Compact,183,Long County,01,0.9999615951236118
13,GA,Compact,185,Lowndes County,02,0.9999554719354735
13,GA,Compact,187,Lumpkin County,09,0.9999768648834992
13,GA,Compact,193,Macon County,08,1.0000000000000018
13,GA,Compact,195,Madison County,10,1.0000000000000004
13,GA,Compact,197,Marion County,03,0.9999283173671667
13,GA,Compact,189,McDuffie County,12,1.000000000000001
13,GA,Compact,191,McIntosh County,01,0.8372772904353073
13,GA,Compact,199,Meriwether County,03,1.0
13,GA,Compact,201,Miller County,02,1.0000000000000018
13,GA,Compact,205,Mitchell County,02,0.9999999999999989
13,GA,Compact,207,Monroe County,08,0.9999147896910325
13,GA,Compact,209,Montgomery County,12,0.9998531678644778
13,GA,Compact,211,Morgan County,10,0.9999977356558486
13,GA,Compact,213,Murray County,09,0.9998683405280451
13,GA,Compact,215,Muscogee County,03,0.9990855742171584
13,GA,Compact,217,Newton County,13,0.9999184875595408
13,GA,Compact,219,Oconee County,10,0.9999999999999983
13,GA,Compact,221,Oglethorpe County,10,0.9999477038553266
13,GA,Compact,223,Paulding County,14,0.9999447076585128
13,GA,Compact,225,Peach County,08,1.0000000000000042
13,GA,Compact,227,Pickens County,09,1.0000000000000009
13,GA,Compact,229,Pierce County,01,0.9999535973103745
13,GA,Compact,231,Pike County,03,0.999999999999998
13,GA,Compact,233,Polk County,14,0.9999011208683216
13,GA,Compact,235,Pulaski County,08,1.0000000000000036
13,GA,Compact,237,Putnam County,10,0.9999426978707701
13,GA,Compact,239,Quitman County,02,0.9995802919864578
13,GA,Compact,241,Rabun County,09,0.998425443652894
13,GA,Compact,243,Randolph County,02,0.9999999999999994
13,GA,Compact,245,Richmond County,12,0.9987197846522567
13,GA,Compact,247,Rockdale County,13,0.9998837500509871
13,GA,Compact,249,Schley County,08,0.9999463461453789
13,GA,Compact,251,Screven County,12,0.9993444846339912
13,GA,Compact,253,Seminole County,02,0.9988596617421553
13,GA,Compact,255,Spalding County,03,0.9999332387436022
13,GA,Compact,257,Stephens County,09,0.9983070390646377
13,GA,Compact,259,Stewart County,02,0.9996796266209382
13,GA,Compact,261,Sumter County,02,0.267248615326943
13,GA,Compact,261,Sumter County,08,0.732743573574207
13,GA,Compact,263,Talbot County,03,0.999981831395784
13,GA,Compact,265,Taliaferro County,12,0.99996526972964
13,GA,Compact,267,Tattnall County,12,0.9999570847990685
13,GA,Compact,269,Taylor County,08,0.9999566745239317
13,GA,Compact,271,Telfair County,08,0.9999552929599811
13,GA,Compact,273,Terrell County,02,1.000000000000001
13,GA,Compact,275,Thomas County,02,0.9997632266421117
13,GA,Compact,277,Tift County,02,1.0000000000000029
13,GA,Compact,279,Toombs County,12,0.9999999999999988
13,GA,Compact,281,Towns County,09,0.9996884624291886
13,GA,Compact,283,Treutlen County,12,0.9999048521706441
13,GA,Compact,285,Troup County,03,0.999982363144715
13,GA,Compact,287,Turner County,02,0.9999450840278402
13,GA,Compact,289,Twiggs County,08,1.0000000000000007
13,GA,Compact,291,Union County,09,0.9999363396383106
13,GA,Compact,293,Upson County,03,0.9999465661008997
13,GA,Compact,295,Walker County,09,0.9999823470303217
13,GA,Compact,297,Walton County,10,0.9998303321771757
13,GA,Compact,299,Ware County,01,0.9999218034271594
13,GA,Compact,301,Warren County,12,1.0000000000000027
13,GA,Compact,303,Washington County,12,0.9999644204992255
13,GA,Compact,305,Wayne County,01,0.999977973595093
13,GA,Compact,307,Webster County,02,0.9999562387001125
13,GA,Compact,309,Wheeler County,08,0.9998875653072998
13,GA,Compact,311,White County,09,0.999962902957845
13,GA,Compact,313,Whitfield County,09,0.9998368735879548
13,GA,Compact,315,Wilcox County,08,0.999956482860089
13,GA,Compact,317,Wilkes County,12,0.9999392498630157
13,GA,Compact,319,Wilkinson County,08,0.999955246852637
13,GA,Compact,321,Worth County,02,0.9999857972734939
16,ID,Compact,001,Ada County,01,0.9996584619577024
16,ID,Compact,003,Adams County,01,0.9996901185295746
16,ID,Compact,005,Bannock County,02,1.0000000000000018
16,ID,Compact,007,Bear Lake County,02,0.9999112237264056
16,ID,Compact,009,Benewah County,01,0.9999960831832282
16,ID,Compact,011,Bingham County,02,1.0000000000000004
16,ID,Compact,013,Blaine County,02,1.0000000000000007
16,ID,Compact,015,Boise County,01,0.9997916489485765
16,ID,Compact,017,Bonner County,01,0.9996108993193075
16,ID,Compact,019,Bonneville County,02,0.9998944254709284
16,ID,Compact,021,Boundary County,01,0.9996909714246323
16,ID,Compact,023,Butte County,02,1.0000000000000009
16,ID,Compact,025,Camas County,02,1.0000000000000018
16,ID,Compact,027,Canyon County,02,0.9424105672173162
16,ID,Compact,027,Canyon County,01,0.05741522820489082
16,ID,Compact,029,Caribou County,02,0.9999169992530741
16,ID,Compact,031,Cassia County,02,0.9999268762343982
16,ID,Compact,033,Clark County,02,0.9992425626118975
16,ID,Compact,035,Clearwater County,01,0.9998334383151651
16,ID,Compact,037,Custer County,02,0.9999047193966074
16,ID,Compact,039,Elmore County,02,0.9998044760844135
16,ID,Compact,041,Franklin County,02,0.9998685927219859
16,ID,Compact,043,Fremont County,02,0.9991376766548883
16,ID,Compact,045,Gem County,01,0.9999923227229336
16,ID,Compact,047,Gooding County,02,1.000000000000003
16,ID,Compact,049,Idaho County,01,0.999757774049995
16,ID,Compact,051,Jefferson County,02,0.9999999999999984
16,ID,Compact,053,Jerome County,02,0.9999999999999996
16,ID,Compact,055,Kootenai County,01,0.9999498468298968
16,ID,Compact,057,Latah County,01,0.999719593425849
16,ID,Compact,059,Lemhi County,02,0.9990878880653647
16,ID,Compact,061,Lewis County,01,1.0000000000000007
16,ID,Compact,063,Lincoln County,02,1.000000000000001
16,ID,Compact,065,Madison County,02,1.0000000000000056
16,ID,Compact,067,Minidoka County,02,1.0000000000000036
16,ID,Compact,069,Nez Perce County,01,0.9995579717076088
16,ID,Compact,071,Oneida County,02,0.9998364623288564
16,ID,Compact,073,Owyhee County,02,0.9997807792563986
16,ID,Compact,075,Payette County,01,0.9994858791215723
16,ID,Compact,077,Power County,02,0.9999999999999994
16,ID,Compact,079,Shoshone County,01,0.9992854973315407
16,ID,Compact,081,Teton County,02,0.9998244371311118
16,ID,Compact,083,Twin Falls County,02,0.9996882307708637
16,ID,Compact,085,Valley County,01,0.9999650521846292
16,ID,Compact,087,Washington County,01,0.9996733847229774
17,IL,Compact,001,Adams County,18,0.9998790641505986
17,IL,Compact,003,Alexander County,15,0.9994624290671661
17,IL,Compact,005,Bond County,12,0.9999762239006144
17,IL,Compact,007,Boone County,16,0.999809776048517
17,IL,Compact,009,Brown County,18,0.9999999999999977
17,IL,Compact,011,Bureau County,16,0.444275908142518
17,IL,Compact,011,Bureau County,17,0.5557342982184822
17,IL,Compact,013,Calhoun County,12,0.9990790249410914
17,IL,Compact,015,Carroll County,16,0.9998349977697261
17,IL,Compact,017,Cass County,18,0.9999999999999993
17,IL,Compact,019,Champaign County,13,1.0000000000000009
17,IL,Compact,021,Christian County,18,0.9999753212729663
17,IL,Compact,023,Clark County,15,0.9993478642668373
17,IL,Compact,025,Clay County,15,1.0000000000000002
17,IL,Compact,027,Clinton County,12,0.21902601492462895
17,IL,Compact,027,Clinton County,15,0.7809739850753525
17,IL,Compact,029,Coles County,15,0.43141808958338557
17,IL,Compact,029,Coles County,13,0.568556843386397
17,IL,Compact,031,Cook County,09,0.11524482816630909
17,IL,Compact,031,Cook County,11,0.009342756187166758
17,IL,Compact,031,Cook County,08,0.051352804831737875
17,IL,Compact,031,Cook County,07,0.07713918502730863
17,IL,Compact,031,Cook County,05,0.021341955628304037
17,IL,Compact,031,Cook County,04,0.029737671148277692
17,IL,Compact,031,Cook County,03,0.11283181994280413
17,IL,Compact,031,Cook County,02,0.13413439393176052
17,IL,Compact,031,Cook County,01,0.03407329005289911
17,IL,Compact,033,Crawford County,15,0.9987639509818723
17,IL,Compact,035,Cumberland County,15,0.9999617862497663
17,IL,Compact,039,De Witt County,13,0.9998789070048676
17,IL,Compact,037,DeKalb County,14,0.9999047600909371
17,IL,Compact,041,Douglas County,13,0.9999987697098363
17,IL,Compact,043,DuPage County,06,0.7358815730857832
17,IL,Compact,043,DuPage County,08,0.26393005062172564
17,IL,Compact,045,Edgar County,13,0.9998193579096646
17,IL,Compact,047,Edwards County,15,1.000000000000003
17,IL,Compact,049,Effingham County,15,0.9999709329441364
17,IL,Compact,051,Fayette County,15,0.9999527843471949
17,IL,Compact,053,Ford County,13,0.9999999999999983
17,IL,Compact,055,Franklin County,15,1.0
17,IL,Compact,057,Fulton County,18,0.9999793943534869
17,IL,Compact,059,Gallatin County,15,0.9989328719521589
17,IL,Compact,061,Greene County,12,0.9999523009524526
17,IL,Compact,063,Grundy County,16,0.9997638112936768
17,IL,Compact,065,Hamilton County,15,1.0000000000000016
17,IL,Compact,067,Hancock County,18,0.9998658515707444
17,IL,Compact,069,Hardin County,15,0.9989605135797471
17,IL,Compact,071,Henderson County,17,0.9997233327614048
17,IL,Compact,073,Henry County,17,0.9999999999999996
17,IL,Compact,075,Iroquois County,13,0.9998771747364105
17,IL,Compact,077,Jackson County,15,0.9999089843395972
17,IL,Compact,079,Jasper County,15,0.9999999999999986
17,IL,Compact,081,Jefferson County,15,0.9999999999999989
17,IL,Compact,083,Jersey County,12,0.9998585866214246
17,IL,Compact,085,Jo Daviess County,16,0.9994340282159829
17,IL,Compact,087,Johnson County,15,1.0000000000000022
17,IL,Compact,089,Kane County,08,0.46813606665552643
17,IL,Compact,089,Kane County,14,0.5317543888836005
17,IL,Compact,091,Kankakee County,11,0.22705618421326276
17,IL,Compact,091,Kankakee County,13,0.7728006758375641
17,IL,Compact,093,Kendall County,14,0.9999150313844363
17,IL,Compact,095,Knox County,17,0.9999517724616607
17,IL,Compact,099,LaSalle County,16,0.9999591901834105
17,IL,Compact,097,Lake County,10,0.3437774182961363
17,IL,Compact,101,Lawrence County,15,0.9993516294511635
17,IL,Compact,103,Lee County,16,0.9999911515229938
17,IL,Compact,105,Livingston County,13,0.9999637997736208
17,IL,Compact,107,Logan County,18,0.9999938094816373
17,IL,Compact,115,Macon County,18,0.9999778427321068
17,IL,Compact,117,Macoupin County,12,0.9999750421355226
17,IL,Compact,119,Madison County,12,0.9997586586893648
17,IL,Compact,121,Marion County,15,1.0000000000000007
17,IL,Compact,123,Marshall County,17,0.999970709976584
17,IL,Compact,125,Mason County,18,0.9999999999999998
17,IL,Compact,127,Massac County,15,0.999443743543367
17,IL,Compact,109,McDonough County,18,0.9999635956510848
17,IL,Compact,111,McHenry County,14,0.9650862972805805
17,IL,Compact,111,McHenry County,10,0.034784435957469745
17,IL,Compact,113,McLean County,13,0.9999617936796596
17,IL,Compact,129,Menard County,18,1.0000000000000002
17,IL,Compact,131,Mercer County,17,0.9998960804582531
17,IL,Compact,133,Monroe County,12,0.9985596533477568
17,IL,Compact,135,Montgomery County,12,0.9998792292379152
17,IL,Compact,137,Morgan County,18,0.9999890138656954
17,IL,Compact,139,Moultrie County,18,0.9999125799619463
17,IL,Compact,141,Ogle County,16,0.9999818132226339
17,IL,Compact,143,Peoria County,17,0.9999349278719825
17,IL,Compact,145,Perry County,15,1.000000000000001
17,IL,Compact,147,Piatt County,13,0.9999698330482599
17,IL,Compact,149,Pike County,18,0.9998707024524032
17,IL,Compact,151,Pope County,15,0.9994396818345287
17,IL,Compact,153,Pulaski County,15,0.9992890608791786
17,IL,Compact,155,Putnam County,17,0.9999523282253423
17,IL,Compact,157,Randolph County,15,0.9993783017263962
17,IL,Compact,159,Richland County,15,1.0000000000000018
17,IL,Compact,161,Rock Island County,17,0.999517890861932
17,IL,Compact,165,Saline County,15,1.0000000000000013
17,IL,Compact,167,Sangamon County,18,0.9999930418476808
17,IL,Compact,169,Schuyler County,18,1.0000000000000009
17,IL,Compact,171,Scott County,18,0.9999505913846785
17,IL,Compact,173,Shelby County,18,0.9999657544679242
17,IL,Compact,163,St. Clair County,12,0.9998169470056881
17,IL,Compact,175,Stark County,17,1.000000000000001
17,IL,Compact,177,Stephenson County,16,0.9997334035865806
17,IL,Compact,179,Tazewell County,18,0.7238144571133771
17,IL,Compact,179,Tazewell County,17,0.2761737259353408
17,IL,Compact,181,Union County,15,0.9998355966950108
17,IL,Compact,183,Vermilion County,13,0.9998793669155056
17,IL,Compact,185,Wabash County,15,0.9959901540175309
17,IL,Compact,187,Warren County,17,0.999981562257444
17,IL,Compact,189,Washington County,15,0.9999682081848297
17,IL,Compact,191,Wayne County,15,1.0000000000000002
17,IL,Compact,193,White County,15,0.9987497883154647
17,IL,Compact,195,Whiteside County,17,0.9999272152933475
17,IL,Compact,197,Will County,11,0.9998143034282525
17,IL,Compact,199,Williamson County,15,1.0000000000000016
17,IL,Compact,201,Winnebago County,16,0.999905945163473
17,IL,Compact,203,Woodford County,17,0.9999319050431184
18,IN,Compact,001,Adams County,03,0.9998587164828018
18,IN,Compact,003,Allen County,03,0.9999245167423195
18,IN,Compact,005,Bartholomew County,06,0.9998953368139132
18,IN,Compact,007,Benton County,04,0.9999581021880024
18,IN,Compact,009,Blackford County,03,0.9999195373806544
18,IN,Compact,011,Boone County,04,0.9999756826213997
18,IN,Compact,013,Brown County,09,0.9999451356685445
18,IN,Compact,015,Carroll County,04,0.9999850385289955
18,IN,Compact,017,Cass County,04,0.999880943182372
18,IN,Compact,019,Clark County,09,0.9985070873747308
18,IN,Compact,021,Clay County,08,0.9999858480795084
18,IN,Compact,023,Clinton County,04,0.9999611115821897
18,IN,Compact,025,Crawford County,09,0.9992127860190271
18,IN,Compact,027,Daviess County,08,0.9999999999999987
18,IN,Compact,033,DeKalb County,03,0.9998946536970071
18,IN,Compact,029,Dearborn County,09,0.9991772909291747
18,IN,Compact,031,Decatur County,06,0.9999468573212715
18,IN,Compact,035,Delaware County,05,0.9999123051922153
18,IN,Compact,037,Dubois County,08,0.9999537131651632
18,IN,Compact,039,Elkhart County,02,0.9997480256531649
18,IN,Compact,041,Fayette County,06,0.9999999999999989
18,IN,Compact,043,Floyd County,09,0.998671452618005
18,IN,Compact,045,Fountain County,08,0.1602533061717366
18,IN,Compact,045,Fountain County,04,0.8397466938282391
18,IN,Compact,047,Franklin County,09,0.5184019277462487
18,IN,Compact,047,Franklin County,06,0.4815790175673355
18,IN,Compact,049,Fulton County,02,0.999895840674982
18,IN,Compact,051,Gibson County,08,0.9990342856500507
